10.00804505229284, 264.5148353165786
12.90426387771521, 381.3480865983836
14.995977473853582, 465.951537565591
19.983909895414325, 472.16435921758847
25.004022526146418, 490.4663728821698
27.546259050683826, 495.3632881449548
32.56637168141593, 476.0533615110287
37.58648431214803, 428.0867184591921
39.96781979082864, 383.73170350980394
11.102172164119079, 310.17422941607316
12.09975864843122, 350.46156986587556
13.483507642799676, 405.5207070039983
14.223652453740947, 435.06466060686097
17.377312952534194, 468.61144798933714
22.46178600160901, 481.0918456790863
29.348350764279967, 489.07445876010115
30.63555913113434, 483.2391541888304
33.885760257441675, 463.5012788030881
35.78439259855189, 445.12181650076224
38.74497184231697, 406.5812130017649
