10.003478779146787, 49.663928304704996
13.120176498473596, 101.68035847647508
15.048105086768201, 133.04705003734136
18.617008045653122, 166.7662434652726
11.706338167374343, 78.93950709484699
14.116176803692925, 118.93203883495141
16.912898940564546, 151.08289768483948
19.999531356177123, 180.09708737864074
21.542643283342663, 196.82598954443614
23.053623067369955, 213.03211351755044
24.468182388965964, 227.93129200896192
25.304002638825217, 237.3412994772218
27.49009389098744, 260.86631814787154
26.525648936508972, 250.41075429424941
29.001602401379017, 271.32188200149363
30.609603473251553, 282.30022404779686
32.507034163533866, 295.3696788648245
34.920045158038114, 300.8588498879761
37.49400526443227, 305.8252427184466
38.49204837605903, 300.8588498879761
39.94095087831663, 292.2330097087378
